#247
#17743
# what-if time: 170.0434639453888
# cost_requests: 2940384	cache_hits: 2920875
data;

set QUERIES :=  1 3 4 5 6 7 8 9 10 11 12 13 14 15 16 18 19 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99;

param a :=
51 3411 1388134.51
51 3412 1388134.51
51 3413 1388134.51
51 3414 1388134.51
51 3415 1388134.51
51 3416 1388134.51
51 3417 1388134.51
51 3418 1388134.51
51 3419 1388134.51
51 3420 1388134.51
51 3421 1388134.51
51 3422 1388134.51
51 3423 1388134.51
51 3424 1388134.51
51 3425 1388134.51
51 3426 1388134.51
51 3446 781333.24
51 3467 1461965.64
51 3506 1465457.56
51 3517 1474330.96
51 3523 1463549.83
51 3526 1471695.15
51 3537 1476870.58
51 3558 1476270.57
51 3625 1476432.44
51 3656 781333.24
51 3662 1461965.64
51 3674 1465457.56
51 3676 1474330.96
51 3678 1463549.83
51 3679 1471695.15
51 3685 1476870.58
51 3690 1476270.57
51 3717 1476432.44
51 3744 781333.24
51 3765 1461965.64
51 3804 1465457.56
51 3815 1474330.96
51 3821 1463549.83
51 3824 1471695.15
51 3835 1476870.58
51 3856 1476270.57
51 3923 1476432.44
51 3953 781333.24
51 3959 1461965.64
51 3971 1465457.56
51 3973 1474330.96
51 3975 1463549.83
51 3976 1471695.15
51 3982 1476870.58
51 3987 1476270.57
51 4014 1476432.44
51 4028 781333.24
51 4034 1461965.64
51 4046 1465457.56
51 4048 1474330.96
51 4050 1463549.83
51 4051 1471695.15
51 4057 1476870.58
51 4062 1476270.57
51 4089 1476432.44
51 4113 781333.24
51 4134 1461965.64
51 4173 1465457.56
51 4184 1474330.96
51 4190 1463549.83
51 4193 1471695.15
51 4204 1476870.58
51 4225 1476270.57
51 4292 1476432.44
51 4321 781333.24
51 4327 1461965.64
51 4339 1465457.56
51 4341 1474330.96
51 4343 1463549.83
51 4344 1471695.15
51 4350 1476870.58
51 4355 1476270.57
51 4382 1476432.44
51 4395 781333.24
51 4401 1461965.64
51 4413 1465457.56
51 4415 1474330.96
51 4417 1463549.83
51 4418 1471695.15
51 4424 1476870.58
51 4429 1476270.57
51 4456 1476432.44
51 4477 781333.24
51 4498 1461965.64
51 4537 1465457.56
51 4548 1474330.96
51 4554 1463549.83
51 4557 1471695.15
51 4568 1476870.58
51 4589 1476270.57
51 4656 1476432.44
51 4692 781333.24
51 4712 1461965.64
51 4750 1465457.56
51 4761 1474330.96
51 4767 1463549.83
51 4770 1471695.15
51 4781 1476870.58
51 4802 1476270.57
51 4869 1476432.44
51 4896 781333.24
51 4902 1461965.64
51 4914 1465457.56
51 4916 1474330.96
51 4918 1463549.83
51 4919 1471695.15
51 4925 1476870.58
51 4930 1476270.57
51 4957 1476432.44
51 4968 781333.24
51 4974 1461965.64
51 4986 1465457.56
51 4988 1474330.96
51 4990 1463549.83
51 4991 1471695.15
51 4997 1476870.58
51 5002 1476270.57
51 5029 1476432.44
51 5040 781333.24
51 5046 1461965.64
51 5058 1465457.56
51 5060 1474330.96
51 5062 1463549.83
51 5063 1471695.15
51 5069 1476870.58
51 5074 1476270.57
51 5101 1476432.44
51 5112 781333.24
51 5118 1461965.64
51 5130 1465457.56
51 5132 1474330.96
51 5134 1463549.83
51 5135 1471695.15
51 5141 1476870.58
51 5146 1476270.57
51 5173 1476432.44
51 5184 781333.24
51 5190 1461965.64
51 5202 1465457.56
51 5204 1474330.96
51 5206 1463549.83
51 5207 1471695.15
51 5213 1476870.58
51 5218 1476270.57
51 5245 1476432.44
51 5259 781333.24
51 5280 1461965.64
51 5319 1465457.56
51 5330 1474330.96
51 5336 1463549.83
51 5339 1471695.15
51 5350 1476870.58
51 5371 1476270.57
51 5438 1476432.44
51 5464 781333.24
51 5470 1461965.64
51 5482 1465457.56
51 5484 1474330.96
51 5486 1463549.83
51 5487 1471695.15
51 5493 1476870.58
51 5498 1476270.57
51 5525 1476432.44
51 5535 781333.24
51 5541 1461965.64
51 5553 1465457.56
51 5555 1474330.96
51 5557 1463549.83
51 5558 1471695.15
51 5564 1476870.58
51 5569 1476270.57
51 5596 1476432.44
51 5606 781333.24
51 5612 1461965.64
51 5624 1465457.56
51 5626 1474330.96
51 5628 1463549.83
51 5629 1471695.15
51 5635 1476870.58
51 5640 1476270.57
51 5667 1476432.44
51 5677 781333.24
51 5683 1461965.64
51 5695 1465457.56
51 5697 1474330.96
51 5699 1463549.83
51 5700 1471695.15
51 5706 1476870.58
51 5711 1476270.57
51 5738 1476432.44
51 5748 781333.24
51 5749 781333.24
51 5750 781333.24
51 5751 781333.24
51 5752 781333.24
51 5753 781333.24
51 5754 781333.24
51 5755 781333.24
51 5756 781333.24
51 5757 781333.24
51 5758 781333.24
51 5759 781333.24
51 5760 781333.24
51 5761 781333.24
51 5762 781333.24
51 5763 781333.24
51 5764 781333.24
51 5765 781333.24
51 5766 781333.24
51 5767 781333.24
51 5768 764642.57
51 5769 781333.24
51 5770 781333.24
51 5771 781333.24
51 5772 781333.24
51 5773 781333.24
51 5774 781333.24
51 5775 781333.24
51 5776 781333.24
51 5777 781333.24
51 5778 772347.84
51 5779 781333.24
51 5780 781333.24
51 5781 781333.24
51 5782 781333.24
51 5783 781333.24
51 5784 781333.24
51 5785 781333.24
51 5786 781333.24
51 5787 781333.24
51 5788 781333.24
51 5789 781333.24
51 5790 781333.24
51 5791 781333.24
51 5792 781333.24
51 5793 781333.24
51 5794 781333.24
51 5795 781333.24
51 5796 781333.24
51 5797 781333.24
51 5798 781333.24
51 5799 781333.24
51 5800 781333.24
51 5801 781333.24
51 5802 781333.24
51 5803 781333.24
51 5804 781333.24
51 5805 781333.24
51 5806 781333.24
51 5807 768134.49
51 5808 781333.24
51 5809 781333.24
51 5810 781333.24
51 5811 781333.24
51 5812 781333.24
51 5813 781333.24
51 5814 781333.24
51 5815 781333.24
51 5816 781333.24
51 5817 781333.24
51 5818 777007.88
51 5819 781333.24
51 5820 781333.24
51 5821 781333.24
51 5822 781333.24
51 5823 781333.24
51 5824 766226.76
51 5825 781333.24
51 5826 781333.24
51 5827 774372.08
51 5828 781333.24
51 5829 781333.24
51 5830 781333.24
51 5831 781333.24
51 5832 781333.24
51 5833 781333.24
51 5834 781333.24
51 5835 781333.24
51 5836 781333.24
51 5837 781333.24
51 5838 772378.39
51 5839 781333.24
51 5840 781333.24
51 5841 781333.24
51 5842 781333.24
51 5843 781333.24
51 5844 781333.24
51 5845 781333.24
51 5846 781333.24
51 5847 781333.24
51 5848 781333.24
51 5849 781333.24
51 5850 781333.24
51 5851 781333.24
51 5852 781333.24
51 5853 781333.24
51 5854 781333.24
51 5855 781333.24
51 5856 781333.24
51 5857 781333.24
51 5858 781333.24
51 5859 778947.49
51 5860 781333.24
51 5861 781333.24
51 5862 781333.24
51 5863 781333.24
51 5864 781333.24
51 5865 781333.24
51 5866 781333.24
51 5867 781333.24
51 5868 781333.24
51 5869 781333.24
51 5870 781333.24
51 5871 781333.24
51 5872 781333.24
51 5873 781333.24
51 5874 781333.24
51 5875 781333.24
51 5876 781333.24
51 5877 781333.24
51 5878 781333.24
51 5879 781333.24
51 5880 781333.24
51 5881 781333.24
51 5882 781333.24
51 5883 781333.24
51 5884 781333.24
51 5885 781333.24
51 5886 781333.24
51 5887 781333.24
51 5888 781333.24
51 5889 781333.24
51 5890 781333.24
51 5891 781333.24
51 5892 781333.24
51 5893 781333.24
51 5894 781333.24
51 5895 781333.24
51 5896 781333.24
51 5897 781333.24
51 5898 781333.24
51 5899 781333.24
51 5900 781333.24
51 5901 781333.24
51 5902 781333.24
51 5903 781333.24
51 5904 781333.24
51 5905 781333.24
51 5906 781333.24
51 5907 781333.24
51 5908 781333.24
51 5909 781333.24
51 5910 781333.24
51 5911 781333.24
51 5912 781333.24
51 5913 781333.24
51 5914 781333.24
51 5915 781333.24
51 5916 781333.24
51 5917 781333.24
51 5918 781333.24
51 5919 781333.24
51 5920 781333.24
51 5921 781333.24
51 5922 781333.24
51 5923 781333.24
51 5924 781333.24
51 5925 781333.24
51 5926 779109.36
51 5927 781333.24
51 5928 781333.24
51 5929 781333.24
51 5930 781333.24
51 5931 781333.24
51 5932 781333.24
51 5933 781333.24
51 5934 781333.24
51 5935 781333.24
51 5936 781333.24
51 5937 781333.24
51 5938 781333.24
51 5939 781333.24
51 5940 781333.24
51 5941 781333.24
51 5942 781333.24
51 5943 781333.24
51 5944 781333.24
51 5945 781333.24
51 5946 781333.24
51 5947 781333.24
51 5948 781333.24
51 5949 781333.24
51 5950 781333.24
51 5951 781333.24
51 5957 1461965.64
51 5969 1465457.56
51 5971 1474330.96
51 5973 1463549.83
51 5974 1471695.15
51 5980 1476870.58
51 5985 1476270.57
51 6012 1476432.44
51 6027 1461965.64
51 6039 1465457.56
51 6041 1474330.96
51 6043 1463549.83
51 6044 1471695.15
51 6050 1476870.58
51 6055 1476270.57
51 6082 1476432.44
51 6097 1461965.64
51 6109 1465457.56
51 6111 1474330.96
51 6113 1463549.83
51 6114 1471695.15
51 6120 1476870.58
51 6125 1476270.57
51 6152 1476432.44
51 6167 1461965.64
51 6179 1465457.56
51 6181 1474330.96
51 6183 1463549.83
51 6184 1471695.15
51 6190 1476870.58
51 6195 1476270.57
51 6222 1476432.44
51 6237 1461965.64
51 6249 1465457.56
51 6251 1474330.96
51 6253 1463549.83
51 6254 1471695.15
51 6260 1476870.58
51 6265 1476270.57
51 6292 1476432.44
51 6307 1461965.64
51 6319 1465457.56
51 6321 1474330.96
51 6323 1463549.83
51 6324 1471695.15
51 6330 1476870.58
51 6335 1476270.57
51 6362 1476432.44
51 6385 1461965.64
51 6424 1465457.56
51 6435 1474330.96
51 6441 1463549.83
51 6444 1471695.15
51 6455 1476870.58
51 6476 1476270.57
51 6543 1476432.44
51 6573 1461965.64
51 6585 1465457.56
51 6587 1474330.96
51 6589 1463549.83
51 6590 1471695.15
51 6596 1476870.58
51 6601 1476270.57
51 6628 1476432.44
51 6642 1461965.64
51 6654 1465457.56
51 6656 1474330.96
51 6658 1463549.83
51 6659 1471695.15
51 6665 1476870.58
51 6670 1476270.57
51 6697 1476432.44
51 6717 1461965.64
51 6756 1465457.56
51 6767 1474330.96
51 6773 1463549.83
51 6776 1471695.15
51 6787 1476870.58
51 6808 1476270.57
51 6875 1476432.44
51 6910 1461965.64
51 6949 1465457.56
51 6960 1474330.96
51 6966 1463549.83
51 6969 1471695.15
51 6980 1476870.58
51 7001 1476270.57
51 7068 1476432.44
51 7096 1461965.64
51 7108 1465457.56
51 7110 1474330.96
51 7112 1463549.83
51 7113 1471695.15
51 7119 1476870.58
51 7124 1476270.57
51 7151 1476432.44
51 7163 1461965.64
51 7175 1465457.56
51 7177 1474330.96
51 7179 1463549.83
51 7180 1471695.15
51 7186 1476870.58
51 7191 1476270.57
51 7218 1476432.44
51 7230 1461965.64
51 7242 1465457.56
51 7244 1474330.96
51 7246 1463549.83
51 7247 1471695.15
51 7253 1476870.58
51 7258 1476270.57
51 7285 1476432.44
51 7297 1461965.64
51 7309 1465457.56
51 7311 1474330.96
51 7313 1463549.83
51 7314 1471695.15
51 7320 1476870.58
51 7325 1476270.57
51 7352 1476432.44
51 7364 1461965.64
51 7376 1465457.56
51 7378 1474330.96
51 7380 1463549.83
51 7381 1471695.15
51 7387 1476870.58
51 7392 1476270.57
51 7419 1476432.44
51 7431 1461965.64
51 7443 1465457.56
51 7445 1474330.96
51 7447 1463549.83
51 7448 1471695.15
51 7454 1476870.58
51 7459 1476270.57
51 7486 1476432.44
51 7498 1461965.64
51 7537 1465457.56
51 7548 1474330.96
51 7554 1463549.83
51 7557 1471695.15
51 7568 1476870.58
51 7589 1476270.57
51 7656 1476432.44
51 7683 1461965.64
51 7695 1465457.56
51 7697 1474330.96
51 7699 1463549.83
51 7700 1471695.15
51 7706 1476870.58
51 7711 1476270.57
51 7738 1476432.44
51 7748 1461965.64
51 7787 1465457.56
51 7798 1474330.96
51 7804 1463549.83
51 7807 1471695.15
51 7818 1476870.58
51 7839 1476270.57
51 7906 1476432.44
51 7932 1461965.64
51 7933 1461965.64
51 7934 1461965.64
51 7935 1461965.64
51 7936 1461965.64
51 7937 1461965.64
51 7938 1461965.64
51 7939 1461965.64
51 7940 1461965.64
51 7941 1461965.64
51 7942 1461965.64
51 7943 1461965.64
51 7944 1461965.64
51 7945 1461965.64
51 7946 1461965.64
51 7947 1461965.64
51 7948 1461965.64
51 7949 1461965.64
51 7950 1461965.64
51 7951 1461965.64
51 7952 1461965.64
51 7953 1461965.64
51 7954 1461965.64
51 7955 1461965.64
51 7956 1461965.64
51 7957 1461965.64
51 7958 1461965.64
51 7959 1461965.64
51 7960 1461965.64
51 7961 1461965.64
51 7962 1461965.64
51 7963 1461965.64
51 7964 1461965.64
51 7965 1461965.64
51 7966 1461965.64
51 7967 1461965.64
51 7968 1461965.64
51 7969 1461965.64
51 7970 1448766.89
51 7971 1461965.64
51 7972 1461965.64
51 7973 1461965.64
51 7974 1461965.64
51 7975 1461965.64
51 7976 1461965.64
51 7977 1461965.64
51 7978 1461965.64
51 7979 1461965.64
51 7980 1461965.64
51 7981 1457640.28
51 7982 1461965.64
51 7983 1461965.64
51 7984 1461965.64
51 7985 1461965.64
51 7986 1461965.64
51 7987 1446859.16
51 7988 1461965.64
51 7989 1461965.64
51 7990 1455004.48
51 7991 1461965.64
51 7992 1461965.64
51 7993 1461965.64
51 7994 1461965.64
51 7995 1461965.64
51 7996 1461965.64
51 7997 1461965.64
51 7998 1461965.64
51 7999 1461965.64
51 8000 1461965.64
51 8001 1460179.91
51 8002 1461965.64
51 8003 1461965.64
51 8004 1461965.64
51 8005 1461965.64
51 8006 1461965.64
51 8007 1461965.64
51 8008 1461965.64
51 8009 1461965.64
51 8010 1461965.64
51 8011 1461965.64
51 8012 1461965.64
51 8013 1461965.64
51 8014 1461965.64
51 8015 1461965.64
51 8016 1461965.64
51 8017 1461965.64
51 8018 1461965.64
51 8019 1461965.64
51 8020 1461965.64
51 8021 1461965.64
51 8022 1459579.89
51 8023 1461965.64
51 8024 1461965.64
51 8025 1461965.64
51 8026 1461965.64
51 8027 1461965.64
51 8028 1461965.64
51 8029 1461965.64
51 8030 1461965.64
51 8031 1461965.64
51 8032 1461965.64
51 8033 1461965.64
51 8034 1461965.64
51 8035 1461965.64
51 8036 1461965.64
51 8037 1461965.64
51 8038 1461965.64
51 8039 1461965.64
51 8040 1461965.64
51 8041 1461965.64
51 8042 1461965.64
51 8043 1461965.64
51 8044 1461965.64
51 8045 1461965.64
51 8046 1461965.64
51 8047 1461965.64
51 8048 1461965.64
51 8049 1461965.64
51 8050 1461965.64
51 8051 1461965.64
51 8052 1461965.64
51 8053 1461965.64
51 8054 1461965.64
51 8055 1461965.64
51 8056 1461965.64
51 8057 1461965.64
51 8058 1461965.64
51 8059 1461965.64
51 8060 1461965.64
51 8061 1461965.64
51 8062 1461965.64
51 8063 1461965.64
51 8064 1461965.64
51 8065 1461965.64
51 8066 1461965.64
51 8067 1461965.64
51 8068 1461965.64
51 8069 1461965.64
51 8070 1461965.64
51 8071 1461965.64
51 8072 1461965.64
51 8073 1461965.64
51 8074 1461965.64
51 8075 1461965.64
51 8076 1461965.64
51 8077 1461965.64
51 8078 1461965.64
51 8079 1461965.64
51 8080 1461965.64
51 8081 1461965.64
51 8082 1461965.64
51 8083 1461965.64
51 8084 1461965.64
51 8085 1461965.64
51 8086 1461965.64
51 8087 1461965.64
51 8088 1461965.64
51 8089 1459741.76
51 8090 1461965.64
51 8091 1461965.64
51 8092 1461965.64
51 8093 1461965.64
51 8094 1461965.64
51 8095 1461965.64
51 8096 1461965.64
51 8097 1461965.64
51 8098 1461965.64
51 8099 1461965.64
51 8100 1461965.64
51 8101 1461965.64
51 8102 1461965.64
51 8103 1461965.64
51 8104 1461965.64
51 8105 1461965.64
51 8106 1461965.64
51 8107 1461965.64
51 8108 1461965.64
51 8109 1461965.64
51 8110 1461965.64
51 8111 1461965.64
51 8112 1461965.64
51 8113 1461965.64
51 8114 1461965.64
51 8126 1465457.56
51 8128 1474330.96
51 8130 1463549.83
51 8131 1471695.15
51 8137 1476870.58
51 8142 1476270.57
51 8169 1476432.44
51 8190 1465457.56
51 8192 1474330.96
51 8194 1463549.83
51 8195 1471695.15
51 8201 1476870.58
51 8206 1476270.57
51 8233 1476432.44
51 8278 1465457.56
51 8289 1474330.96
51 8295 1463549.83
51 8298 1471695.15
51 8309 1476870.58
51 8330 1476270.57
51 8397 1476432.44
51 8433 1465457.56
51 8435 1474330.96
51 8437 1463549.83
51 8438 1471695.15
51 8444 1476870.58
51 8449 1476270.57
51 8476 1476432.44
51 8519 1465457.56
51 8530 1474330.96
51 8536 1463549.83
51 8539 1471695.15
51 8550 1476870.58
51 8571 1476270.57
51 8638 1476432.44
51 8673 1465457.56
51 8675 1474330.96
51 8677 1463549.83
51 8678 1471695.15
51 8684 1476870.58
51 8689 1476270.57
51 8716 1476432.44
51 8735 1465457.56
51 8737 1474330.96
51 8739 1463549.83
51 8740 1471695.15
51 8746 1476870.58
51 8751 1476270.57
51 8778 1476432.44
51 8797 1465457.56
51 8799 1474330.96
51 8801 1463549.83
51 8802 1471695.15
51 8808 1476870.58
51 8813 1476270.57
51 8840 1476432.44
51 8879 1465457.56
51 8890 1474330.96
51 8896 1463549.83
51 8899 1471695.15
51 8910 1476870.58
51 8931 1476270.57
51 8998 1476432.44
51 9052 1465457.56
51 9063 1474330.96
51 9069 1463549.83
51 9072 1471695.15
51 9083 1476870.58
51 9104 1476270.57
51 9171 1476432.44
51 9204 1465457.56
51 9206 1474330.96
51 9208 1463549.83
51 9209 1471695.15
51 9215 1476870.58
51 9220 1476270.57
51 9247 1476432.44
51 9264 1465457.56
51 9266 1474330.96
51 9268 1463549.83
51 9269 1471695.15
51 9275 1476870.58
51 9280 1476270.57
51 9307 1476432.44
51 9342 1465457.56
51 9353 1474330.96
51 9359 1463549.83
51 9362 1471695.15
51 9373 1476870.58
51 9394 1476270.57
51 9461 1476432.44
51 9493 1465457.56
51 9495 1474330.96
51 9497 1463549.83
51 9498 1471695.15
51 9504 1476870.58
51 9509 1476270.57
51 9536 1476432.44
51 9552 1465457.56
51 9554 1474330.96
51 9556 1463549.83
51 9557 1471695.15
51 9563 1476870.58
51 9568 1476270.57
51 9595 1476432.44
51 9611 1465457.56
51 9613 1474330.96
51 9615 1463549.83
51 9616 1471695.15
51 9622 1476870.58
51 9627 1476270.57
51 9654 1476432.44
51 9685 1465457.56
51 9696 1474330.96
51 9702 1463549.83
51 9705 1471695.15
51 9716 1476870.58
51 9737 1476270.57
51 9804 1476432.44
51 9835 1465457.56
51 9837 1474330.96
51 9839 1463549.83
51 9840 1471695.15
51 9846 1476870.58
51 9851 1476270.57
51 9878 1476432.44
51 9907 1465457.56
51 9918 1474330.96
51 9924 1463549.83
51 9927 1471695.15
51 9938 1476870.58
51 9959 1476270.57
51 10026 1476432.44
51 10056 1465457.56
51 10058 1474330.96
51 10060 1463549.83
51 10061 1471695.15
51 10067 1476870.58
51 10072 1476270.57
51 10099 1476432.44
51 10113 1465457.56
51 10115 1474330.96
51 10117 1463549.83
51 10118 1471695.15
51 10124 1476870.58
51 10129 1476270.57
51 10156 1476432.44
51 10170 1465457.56
51 10172 1474330.96
51 10174 1463521.08
51 10175 1471695.15
51 10181 1476870.58
51 10186 1476270.57
51 10213 1476432.44
51 10227 1465457.56
51 10229 1474330.96
51 10231 1463549.83
51 10232 1471695.15
51 10238 1476870.58
51 10243 1476270.57
51 10270 1476432.44
51 10284 1465457.56
51 10286 1474330.96
51 10288 1463549.83
51 10289 1471695.15
51 10295 1476870.58
51 10300 1476270.57
51 10327 1476432.44
51 10350 1465457.56
51 10361 1474330.96
51 10367 1463549.83
51 10370 1471695.15
51 10381 1476870.58
51 10402 1476270.57
51 10469 1476432.44
51 10498 1465457.56
51 10500 1474330.96
51 10502 1463549.83
51 10503 1471695.15
51 10509 1476870.58
51 10514 1476270.57
51 10541 1476432.44
51 10554 1465457.56
51 10556 1474330.96
51 10558 1463549.83
51 10559 1471695.15
51 10565 1476870.58
51 10570 1476270.57
51 10597 1476432.44
51 10610 1465457.56
51 10612 1474330.96
51 10614 1463549.83
51 10615 1471695.15
51 10621 1476870.58
51 10626 1476270.57
51 10653 1476432.44
51 10672 1465457.56
51 10683 1474330.96
51 10689 1463549.83
51 10692 1471695.15
51 10703 1476870.58
51 10724 1476270.57
51 10791 1476432.44
51 10819 1465457.56
51 10821 1474330.96
51 10823 1463549.83
51 10824 1471695.15
51 10830 1476870.58
51 10835 1476270.57
51 10862 1476432.44
51 10874 1465457.56
51 10876 1474330.96
51 10878 1463549.83
51 10879 1471695.15
51 10885 1476870.58
51 10890 1476270.57
51 10917 1476432.44
51 10933 1465457.56
51 10944 1474330.96
51 10950 1463549.83
51 10953 1471695.15
51 10964 1476870.58
51 10985 1476270.57
51 11052 1476432.44
51 11079 1465457.56
51 11081 1474330.96
51 11083 1463549.83
51 11084 1471695.15
51 11090 1476870.58
51 11095 1476270.57
51 11122 1476432.44
51 11133 1465457.56
51 11135 1474330.96
51 11137 1463549.83
51 11138 1471695.15
51 11144 1476870.58
51 11149 1476270.57
51 11176 1476432.44
51 11187 1465457.56
51 11189 1474330.96
51 11191 1463549.83
51 11192 1471695.15
51 11198 1476870.58
51 11203 1476270.57
51 11230 1476432.44
51 11241 1465457.56
51 11243 1474330.96
51 11245 1463549.83
51 11246 1471695.15
51 11252 1476870.58
51 11257 1476270.57
51 11284 1476432.44
51 11295 1465457.56
51 11297 1474330.96
51 11299 1463549.83
51 11300 1471695.15
51 11306 1476870.58
51 11311 1476270.57
51 11338 1476432.44
51 11348 1465457.56
51 11359 1474330.96
51 11365 1463549.83
51 11368 1471695.15
51 11379 1476870.58
51 11400 1476270.57
51 11466 1476432.44
51 11492 1465457.56
51 11493 1465457.56
51 11494 1465457.56
51 11495 1465457.56
51 11496 1465457.56
51 11497 1465457.56
51 11498 1465457.56
51 11499 1465457.56
51 11500 1465457.56
51 11501 1465457.56
51 11502 1461132.2
51 11503 1465457.56
51 11504 1465457.56
51 11505 1465457.56
51 11506 1465457.56
51 11507 1465457.56
51 11508 1463549.83
51 11509 1465457.56
51 11510 1465457.56
51 11511 1458496.4
51 11512 1465457.56
51 11513 1465457.56
51 11514 1465457.56
51 11515 1465457.56
51 11516 1465457.56
51 11517 1465457.56
51 11518 1465457.56
51 11519 1465457.56
51 11520 1465457.56
51 11521 1465457.56
51 11522 1463671.83
51 11523 1465457.56
51 11524 1465457.56
51 11525 1465457.56
51 11526 1465457.56
51 11527 1465457.56
51 11528 1465457.56
51 11529 1465457.56
51 11530 1465457.56
51 11531 1465457.56
51 11532 1465457.56
51 11533 1465457.56
51 11534 1465457.56
51 11535 1465457.56
51 11536 1465457.56
51 11537 1465457.56
51 11538 1465457.56
51 11539 1465457.56
51 11540 1465457.56
51 11541 1465457.56
51 11542 1465457.56
51 11543 1463071.81
51 11544 1465457.56
51 11545 1465457.56
51 11546 1465457.56
51 11547 1465457.56
51 11548 1465457.56
51 11549 1465457.56
51 11550 1465457.56
51 11551 1465457.56
51 11552 1465457.56
51 11553 1465457.56
51 11554 1465457.56
51 11555 1465457.56
51 11556 1465457.56
51 11557 1465457.56
51 11558 1465457.56
51 11559 1465457.56
51 11560 1465457.56
51 11561 1465457.56
51 11562 1465457.56
51 11563 1465457.56
51 11564 1465457.56
51 11565 1465457.56
51 11566 1465457.56
51 11567 1465457.56
51 11568 1465457.56
51 11569 1465457.56
51 11570 1465457.56
51 11571 1465457.56
51 11572 1465457.56
51 11573 1465457.56
51 11574 1465457.56
51 11575 1465457.56
51 11576 1465457.56
51 11577 1465457.56
51 11578 1465457.56
51 11579 1465457.56
51 11580 1465457.56
51 11581 1465457.56
51 11582 1465457.56
51 11583 1465457.56
51 11584 1465457.56
51 11585 1465457.56
51 11586 1465457.56
51 11587 1465457.56
51 11588 1465457.56
51 11589 1465457.56
51 11590 1465457.56
51 11591 1465457.56
51 11592 1465457.56
51 11593 1465457.56
51 11594 1465457.56
51 11595 1465457.56
51 11596 1465457.56
51 11597 1465457.56
51 11598 1465457.56
51 11599 1465457.56
51 11600 1465457.56
51 11601 1465457.56
51 11602 1465457.56
51 11603 1465457.56
51 11604 1465457.56
51 11605 1465457.56
51 11606 1465457.56
51 11607 1465457.56
51 11608 1465457.56
51 11609 1465457.56
51 11610 1463233.68
51 11611 1465457.56
51 11612 1465457.56
51 11613 1465457.56
51 11614 1465457.56
51 11615 1465457.56
51 11616 1465457.56
51 11617 1465457.56
51 11618 1465457.56
51 11619 1465457.56
51 11620 1465457.56
51 11621 1465457.56
51 11622 1465457.56
51 11623 1465457.56
51 11624 1465457.56
51 11625 1465457.56
51 11626 1465457.56
51 11627 1465457.56
51 11628 1465457.56
51 11629 1465457.56
51 11630 1465457.56
51 11631 1465457.56
51 11632 1465457.56
51 11633 1465457.56
51 11634 1465457.56
51 11635 1465457.56
51 11637 1474330.96
51 11639 1463549.83
51 11640 1471695.15
51 11646 1476870.58
51 11651 1476270.57
51 11678 1476432.44
51 11689 1474330.96
51 11691 1463549.83
51 11692 1471695.15
51 11698 1476870.58
51 11703 1476270.57
51 11730 1476432.44
51 11741 1474330.96
51 11743 1463549.83
51 11744 1471695.15
51 11750 1476870.58
51 11755 1476270.57
51 11782 1476432.44
51 11793 1474330.96
51 11795 1463549.83
51 11796 1471695.15
51 11802 1476870.58
51 11807 1476270.57
51 11834 1476432.44
51 11845 1474330.96
51 11847 1463549.83
51 11848 1471695.15
51 11854 1476870.58
51 11859 1476270.57
51 11886 1476432.44
51 11897 1474330.96
51 11899 1463549.83
51 11900 1471695.15
51 11906 1476870.58
51 11911 1476270.57
51 11938 1476432.44
51 11949 1474330.96
51 11951 1463549.83
51 11952 1471695.15
51 11958 1476870.58
51 11963 1476270.57
51 11990 1476432.44
51 12002 1474330.96
51 12008 1463549.83
51 12011 1471695.15
51 12022 1476870.58
51 12043 1476270.57
51 12110 1476432.44
51 12136 1474330.96
51 12138 1463549.83
51 12139 1471695.15
51 12145 1476870.58
51 12150 1476270.57
51 12177 1476432.44
51 12187 1474330.96
51 12189 1463549.83
51 12190 1471695.15
51 12196 1476870.58
51 12201 1476270.57
51 12228 1476432.44
51 12238 1474330.96
51 12239 1474330.96
51 12240 1474330.96
51 12241 1474330.96
51 12242 1474330.96
51 12243 1459224.47
51 12244 1474330.96
51 12245 1474330.96
51 12246 1467369.79
51 12247 1474330.96
51 12248 1474330.96
51 12249 1474330.96
51 12250 1474330.96
51 12251 1474330.96
51 12252 1474330.96
51 12253 1474330.96
51 12254 1474330.96
51 12255 1474330.96
51 12256 1474330.96
51 12257 1472545.22
51 12258 1474330.96
51 12259 1474330.96
51 12260 1474330.96
51 12261 1474330.96
51 12262 1474330.96
51 12263 1474330.96
51 12264 1474330.96
51 12265 1474330.96
51 12266 1474330.96
51 12267 1474330.96
51 12268 1474330.96
51 12269 1474330.96
51 12270 1474330.96
51 12271 1474330.96
51 12272 1474330.96
51 12273 1474330.96
51 12274 1474330.96
51 12275 1474330.96
51 12276 1474330.96
51 12277 1474330.96
51 12278 1474330.96
51 12279 1474330.96
51 12280 1474330.96
51 12281 1474330.96
51 12282 1474330.96
51 12283 1474330.96
51 12284 1474330.96
51 12285 1474330.96
51 12286 1474330.96
51 12287 1474330.96
51 12288 1474330.96
51 12289 1474330.96
51 12290 1474330.96
51 12291 1474330.96
51 12292 1474330.96
51 12293 1474330.96
